breach,gaze,talk,distance,pedestrian_gender,actor_gender,transportation,pedestrian_group_size,location,date,uphill,coder_id,enter,exit,group_lead_pedestrian,outcome
0,,,"",Other/Uncertain,"","",,"",,FALSE,4,"","",FALSE,""
0,FALSE,TRUE,10 ft,Man,WW,Walking,2,RIMAC,2019-01-15,FALSE,2,0:00:03,0:00:09,TRUE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Woman,WW,Walking,2,RIMAC,2019-01-15,FALSE,2,0:00:03,0:00:09,FALSE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Woman,WW,Walking,4,RIMAC,2019-01-15,FALSE,2,0:00:03,0:00:09,FALSE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Woman,WW,Walking,4,RIMAC,2019-01-15,FALSE,2,0:00:03,0:00:09,FALSE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Man,WW,Walking,4,RIMAC,2019-01-15,FALSE,2,0:00:03,0:00:09,FALSE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Man,WW,Walking,4,RIMAC,2019-01-15,FALSE,2,0:00:03,0:00:09,FALSE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Man,WW,Walking,1,RIMAC,2019-01-15,FALSE,2,0:01:30,0:01:33,TRUE,Diverge
1,FALSE,TRUE,10 ft,Man,WW,Bike,1,PC,2018-05-08,FALSE,7,"","",TRUE,Break
0,FALSE,TRUE,10 ft,Woman,WW,Walking,1,PC,2018-05-08,FALSE,7,0:01:08,0:01:03,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,WW,Walking,1,PC,2018-05-08,FALSE,7,0:01:26,0:01:33,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,WW,Walking,2,PC,2018-05-08,FALSE,7,0:01:32,0:01:37,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,WW,Walking,2,PC,2018-05-08,FALSE,7,0:01:32,0:01:37,FALSE,Diverge
1,FALSE,TRUE,10 ft,Man,WW,Walking,1,PC,2018-05-08,FALSE,7,"","",TRUE,Break
0,FALSE,TRUE,10 ft,Man,WW,Walking,1,PC,2018-05-08,FALSE,7,0:00:04,0:00:10,TRUE,Diverge
1,FALSE,TRUE,10 ft,Man,WW,Walking,1,PC,2018-05-08,FALSE,7,"","",TRUE,Break
0,FALSE,TRUE,10 ft,Man,WW,Bike,1,PC,2018-05-08,FALSE,7,0:00:12,0:00:16,TRUE,Diverge
1,FALSE,TRUE,10 ft,Man,WW,Walking,1,PC,2018-05-08,FALSE,7,"","",TRUE,Break
0,FALSE,TRUE,10 ft,Man,WW,Walking,1,PC,2018-05-08,FALSE,7,"","",TRUE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Woman,WW,Walking,1,PC,2018-05-08,FALSE,7,0:00:33,0:00:39,TRUE,Diverge
1,FALSE,TRUE,10 ft,Man,WW,Walking,2,PC,2018-05-08,FALSE,7,"","",TRUE,Break
1,FALSE,TRUE,10 ft,Man,WW,Walking,2,PC,2018-05-08,FALSE,7,"","",FALSE,Break
0,FALSE,TRUE,10 ft,Man,WW,Walking,2,PC,2018-05-08,FALSE,7,0:01:04,0:01:11,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,WW,Walking,2,PC,2018-05-08,FALSE,7,0:01:00,0:01:11,FALSE,Diverge
1,FALSE,TRUE,10 ft,Man,WW,Walking,1,PC,2017-08-30,FALSE,7,"","",TRUE,Break
1,FALSE,TRUE,10 ft,Man,WW,Walking,1,PC,2017-08-30,FALSE,7,"","",TRUE,Break
1,FALSE,TRUE,10 ft,Woman,WW,Walking,1,PC,2017-08-30,FALSE,7,"","",TRUE,Break
0,FALSE,TRUE,10 ft,Woman,WW,Walking,1,PC,2017-08-30,FALSE,7,0:00:47,0:00:55,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,WW,Walking,1,PC,2017-08-30,FALSE,7,0:01:38,0:01:48,TRUE,Diverge
1,FALSE,TRUE,10 ft,Man,WW,Walking,1,Bookstore,2017-10-31,FALSE,7,"","",TRUE,Break
0,FALSE,TRUE,10 ft,Man,WW,Walking,1,Bookstore,2017-10-31,FALSE,7,"","",TRUE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Man,WW,Walking,1,Bookstore,2017-10-31,FALSE,7,0:01:34,0:01:40,TRUE,Diverge
1,FALSE,TRUE,10 ft,Man,WW,Walking,1,RIMAC,2017-11-08,FALSE,7,"","",TRUE,Break
0,FALSE,TRUE,10 ft,Man,WW,Bike,1,Bookstore,2017-11-17,FALSE,7,"","",TRUE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Man,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,0:00:06,0:00:22,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,WW,Walking,2,Bookstore,2017-11-17,FALSE,7,0:00:22,0:00:31,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,WW,Walking,2,Bookstore,2017-11-17,FALSE,7,0:00:22,0:00:31,FALSE,Diverge
0,FALSE,TRUE,10 ft,Man,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,0:00:55,0:01:06,TRUE,Diverge
1,FALSE,TRUE,10 ft,Woman,WW,Walking,2,Bookstore,2017-11-17,FALSE,7,"","",TRUE,Break
1,FALSE,TRUE,10 ft,Woman,WW,Walking,2,Bookstore,2017-11-17,FALSE,7,"","",FALSE,Break
1,FALSE,TRUE,10 ft,Man,WW,Skateboard,1,Bookstore,2017-11-17,FALSE,7,"","",TRUE,Break
0,FALSE,TRUE,10 ft,Woman,WW,Walking,2,Bookstore,2017-11-17,FALSE,7,0:01:52,0:01:56,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,WW,Walking,2,Bookstore,2017-11-17,FALSE,7,"","",FALSE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Woman,WW,Walking,1,Bookstore,2017-12-01,FALSE,7,0:00:24,0:00:30,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,WW,Walking,1,Bookstore,2017-12-01,FALSE,7,"","",TRUE,Within Bounds No Divergence
1,FALSE,TRUE,10 ft,Woman,WW,Walking,2,RIMAC,2017-12-06,FALSE,7,"","",TRUE,Break
1,FALSE,TRUE,10 ft,Woman,WW,Walking,2,RIMAC,2017-12-06,FALSE,7,"","",FALSE,Break
0,FALSE,TRUE,10 ft,Man,WW,Walking,3,RIMAC,2017-12-06,FALSE,7,0:01:13,0:01:17,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,WW,Walking,3,RIMAC,2017-12-06,FALSE,7,0:01:13,0:01:17,FALSE,Diverge
0,FALSE,TRUE,10 ft,Man,WW,Walking,3,RIMAC,2017-12-06,FALSE,7,0:01:13,0:01:17,FALSE,Diverge
1,FALSE,TRUE,10 ft,Man,WW,Walking,1,RIMAC,2017-12-06,FALSE,7,"","",TRUE,Break
1,FALSE,TRUE,10 ft,Man,WW,Bike,1,RIMAC,2017-12-06,FALSE,7,"","",TRUE,Break
1,FALSE,TRUE,10 ft,Man,WW,Walking,1,RIMAC,2017-12-06,FALSE,7,"","",TRUE,Break
0,FALSE,TRUE,10 ft,Man,WW,Bike,1,RIMAC,2017-12-06,FALSE,7,0:01:54,0:01:59,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,WW,Walking,1,PC,2017-12-12,FALSE,7,"","",TRUE,Within Bounds No Divergence
1,FALSE,TRUE,10 ft,Man,WW,Walking,1,PC,2017-12-12,FALSE,7,"","",TRUE,Break
1,FALSE,TRUE,10 ft,Woman,WW,Walking,1,PC,2017-12-12,FALSE,7,"","",TRUE,Break
1,FALSE,TRUE,10 ft,Man,WW,Walking,1,PC,2017-12-12,FALSE,7,"","",TRUE,Break
0,FALSE,TRUE,10 ft,Woman,WW,Walking,1,PC,2017-12-12,FALSE,7,0:01:14,0:01:19,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,WW,Walking,1,PC,2017-12-12,FALSE,7,0:01:07,0:01:20,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,WW,Walking,2,PC,2017-12-12,FALSE,7,0:01:25,0:01:36,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,WW,Walking,2,PC,2017-12-12,FALSE,7,0:01:25,0:01:36,FALSE,Diverge
0,FALSE,TRUE,10 ft,Man,WW,Walking,2,PC,2017-12-12,FALSE,7,0:01:44,0:01:52,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,WW,Walking,2,PC,2017-12-12,FALSE,7,0:01:44,0:01:52,FALSE,Diverge
0,FALSE,TRUE,10 ft,Woman,WW,Walking,1,PC,2017-12-12,FALSE,7,"","",TRUE,Within Bounds No Divergence
0,FALSE,TRUE,10 ft,Woman,WW,Walking,3,PC,2017-12-12,FALSE,7,0:00:30,0:00:37,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,WW,Walking,3,PC,2017-12-12,FALSE,7,0:00:30,0:00:37,FALSE,Diverge
0,FALSE,TRUE,10 ft,Man,WW,Walking,3,PC,2017-12-12,FALSE,7,0:00:30,0:00:37,FALSE,Diverge
1,FALSE,TRUE,10 ft,Man,WW,Walking,3,PC,2017-12-12,FALSE,7,"","",TRUE,Break
1,FALSE,TRUE,10 ft,Man,WW,Walking,3,PC,2017-12-12,FALSE,7,"","",FALSE,Break
1,FALSE,TRUE,10 ft,Woman,WW,Walking,3,PC,2017-12-12,FALSE,7,"","",FALSE,Break
0,FALSE,TRUE,10 ft,Man,WW,Walking,1,PC,2017-12-12,FALSE,7,0:00:57,0:01:01,TRUE,Diverge
1,FALSE,TRUE,10 ft,Man,WW,Walking,1,PC,2017-12-12,FALSE,7,"","",TRUE,Break
0,FALSE,TRUE,10 ft,Woman,WW,Walking,2,RIMAC,2017-12-13,FALSE,7,0:01:24,0:01:36,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,WW,Walking,2,RIMAC,2017-12-13,FALSE,7,0:01:24,0:01:36,FALSE,Diverge
0,FALSE,TRUE,10 ft,Man,WW,Walking,1,RIMAC,2017-12-13,FALSE,7,"","",TRUE,Within Bounds No Divergence
1,FALSE,TRUE,10 ft,Man,WW,Walking,1,RIMAC,2017-12-14,FALSE,7,"","",TRUE,Break
1,FALSE,TRUE,10 ft,Man,WW,Walking,2,RIMAC,2017-12-14,FALSE,7,"","",TRUE,Break
1,FALSE,TRUE,10 ft,Woman,WW,Walking,2,RIMAC,2017-12-14,FALSE,7,"","",FALSE,Break
1,FALSE,TRUE,10 ft,Woman,WW,Walking,1,RIMAC,2017-12-14,FALSE,7,"","",TRUE,Break
0,FALSE,TRUE,10 ft,Woman,WW,Walking,1,RIMAC,2017-12-14,FALSE,7,0:01:33,0:01:54,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,WW,Walking,1,RIMAC,2019-01-15,TRUE,2,0:00:18,0:00:26,TRUE,Diverge
1,FALSE,TRUE,10 ft,Woman,WW,Walking,1,RIMAC,2019-01-15,TRUE,2,"","",TRUE,Break
1,FALSE,TRUE,10 ft,Woman,WW,Walking,1,RIMAC,2019-01-15,TRUE,2,"","",TRUE,Break
0,FALSE,TRUE,10 ft,Woman,WW,Walking,1,RIMAC,2019-01-15,TRUE,2,0:00:50,0:00:56,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,WW,Walking,1,RIMAC,2019-01-15,TRUE,2,0:01:05,0:01:08,TRUE,Within Bounds No Divergence
1,FALSE,TRUE,10 ft,Man,WW,Walking,1,RIMAC,2019-01-15,TRUE,2,"","",TRUE,Break
0,FALSE,TRUE,10 ft,Woman,WW,Walking,1,RIMAC,2019-01-15,TRUE,2,0:01:30,0:01:35,TRUE,Diverge
0,FALSE,TRUE,10 ft,Man,WW,Walking,1,RIMAC,2019-01-15,TRUE,2,0:01:37,0:01:44,TRUE,Diverge
0,FALSE,TRUE,10 ft,Woman,WW,Walking,1,RIMAC,2019-01-15,TRUE,2,0:01:52,0:01:58,TRUE,Diverge
1,FALSE,FALSE,10 ft,Woman,WW,Walking,1,RIMAC,2019-01-15,FALSE,2,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Woman,WW,Bike,1,RIMAC,2019-01-15,FALSE,2,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,PC,2018-05-08,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Skateboard,1,PC,2018-05-08,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,PC,2018-05-08,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Walking,2,PC,2018-05-08,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Woman,WW,Walking,2,PC,2018-05-08,FALSE,7,"","",FALSE,Break
0,FALSE,FALSE,10 ft,Woman,WW,Walking,1,PC,2018-05-08,FALSE,7,0:00:10,0:00:25,TRUE,Diverge
1,FALSE,FALSE,10 ft,Woman,WW,Walking,1,PC,2018-05-08,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Skateboard,1,PC,2018-05-08,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,PC,2018-05-08,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Woman,WW,Walking,1,PC,2018-05-08,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,PC,2018-05-08,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,PC,2018-05-08,FALSE,7,"","",TRUE,Break
0,FALSE,FALSE,10 ft,Man,WW,Walking,3,PC,2017-08-30,FALSE,7,0:00:36,0:00:54,TRUE,Diverge
0,FALSE,FALSE,10 ft,Woman,WW,Walking,3,PC,2017-08-30,FALSE,7,0:00:36,0:00:54,FALSE,Diverge
0,FALSE,FALSE,10 ft,Man,WW,Walking,3,PC,2017-08-30,FALSE,7,0:00:36,0:00:54,FALSE,Diverge
1,FALSE,FALSE,10 ft,Man,WW,Skateboard,1,PC,2017-08-30,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Bike,1,PC,2017-08-30,FALSE,7,"","",TRUE,Break
0,FALSE,FALSE,10 ft,Man,WW,Walking,1,PC,2017-08-30,FALSE,7,0:01:12,0:01:24,TRUE,Diverge
1,FALSE,FALSE,10 ft,Woman,WW,Walking,1,PC,2017-08-30,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,Bookstore,2017-10-31,FALSE,7,"","",TRUE,Break
0,FALSE,FALSE,10 ft,Man,WW,Bike,1,Bookstore,2017-10-31,FALSE,7,0:01:41,0:01:47,TRUE,Diverge
1,FALSE,FALSE,10 ft,Woman,WW,Walking,2,RIMAC,2017-11-08,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Woman,WW,Walking,2,RIMAC,2017-11-08,FALSE,7,"","",FALSE,Break
0,FALSE,FALSE,10 ft,Man,WW,Walking,1,RIMAC,2017-11-08,FALSE,7,0:00:52,0:01:11,TRUE,Diverge
1,FALSE,FALSE,10 ft,Woman,WW,Walking,1,RIMAC,2017-11-08,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Woman,WW,Walking,1,RIMAC,2017-11-08,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Woman,WW,Walking,1,RIMAC,2017-11-08,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,RIMAC,2017-11-08,FALSE,7,"","",TRUE,Break
0,FALSE,FALSE,10 ft,Man,WW,Walking,1,RIMAC,2017-11-08,FALSE,7,0:02:00,0:02:18,TRUE,Diverge
0,FALSE,FALSE,10 ft,Man,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,0:00:57,0:01:05,TRUE,Diverge
0,FALSE,FALSE,10 ft,Woman,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,0:01:01,0:01:09,TRUE,Diverge
0,FALSE,FALSE,10 ft,Man,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,0:01:08,0:01:20,TRUE,Diverge
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,"","",TRUE,Break
0,FALSE,FALSE,10 ft,Man,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,0:01:34,0:01:37,TRUE,Diverge
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,"","",TRUE,Break
0,FALSE,FALSE,10 ft,Man,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,0:01:47,0:01:50,TRUE,Diverge
1,FALSE,FALSE,10 ft,Woman,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Woman,WW,Other,1,Bookstore,2017-11-17,FALSE,7,"","",TRUE,Break
0,FALSE,FALSE,10 ft,Woman,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,0:00:17,0:00:24,TRUE,Diverge
0,FALSE,FALSE,10 ft,Woman,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,0:00:42,0:00:47,TRUE,Diverge
1,FALSE,FALSE,10 ft,Man,WW,Skateboard,1,Bookstore,2017-11-17,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Woman,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Woman,WW,Walking,2,Bookstore,2017-11-17,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Woman,WW,Walking,2,Bookstore,2017-11-17,FALSE,7,"","",FALSE,Break
1,FALSE,FALSE,10 ft,Woman,WW,Walking,2,Bookstore,2017-11-17,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Woman,WW,Walking,2,Bookstore,2017-11-17,FALSE,7,"","",FALSE,Break
1,FALSE,FALSE,10 ft,Woman,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,"","",TRUE,Break
0,FALSE,FALSE,10 ft,Man,WW,Walking,1,RIMAC,2017-12-06,FALSE,7,0:00:24,0:00:28,TRUE,Diverge
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,RIMAC,2017-12-06,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,RIMAC,2017-12-06,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Bike,1,RIMAC,2017-12-06,FALSE,7,"","",TRUE,Break
0,FALSE,FALSE,10 ft,Woman,WW,Walking,1,RIMAC,2017-12-06,FALSE,7,0:01:34,0:01:40,TRUE,Diverge
1,FALSE,FALSE,10 ft,Man,WW,Skateboard,1,RIMAC,2017-12-06,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,RIMAC,2017-12-06,FALSE,7,"","",TRUE,Break
0,FALSE,FALSE,10 ft,Woman,WW,Walking,1,PC,2017-12-12,FALSE,7,0:00:27,0:00:37,TRUE,Diverge
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,PC,2017-12-12,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Woman,WW,Walking,1,PC,2017-12-12,FALSE,7,"","",TRUE,Break
0,FALSE,FALSE,10 ft,Man,WW,Walking,1,PC,2017-12-12,FALSE,7,0:01:14,0:01:20,TRUE,Diverge
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,PC,2017-12-12,FALSE,7,"","",TRUE,Break
0,FALSE,FALSE,10 ft,Woman,WW,Walking,1,PC,2017-12-12,FALSE,7,0:01:40,0:01:53,TRUE,Diverge
0,FALSE,FALSE,10 ft,Woman,WW,Walking,1,PC,2017-12-12,FALSE,7,0:02:02,0:02:09,TRUE,Diverge
0,FALSE,FALSE,10 ft,Woman,WW,Walking,1,PC,2017-12-12,FALSE,7,0:00:08,0:00:12,TRUE,Diverge
0,FALSE,FALSE,10 ft,Woman,WW,Walking,1,PC,2017-12-12,FALSE,7,"","",TRUE,Within Bounds No Divergence
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,PC,2017-12-12,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Woman,WW,Walking,1,PC,2017-12-12,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,PC,2017-12-12,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Woman,WW,Walking,1,PC,2017-12-12,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,PC,2017-12-12,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,PC,2017-12-12,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Woman,WW,Walking,1,PC,2017-12-12,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Woman,WW,Skateboard,1,RIMAC,2017-12-13,FALSE,7,"","",TRUE,Break
0,FALSE,FALSE,10 ft,Man,WW,Bike,1,RIMAC,2017-12-13,FALSE,7,0:00:27,0:00:31,TRUE,Diverge
0,FALSE,FALSE,10 ft,Man,WW,Walking,1,RIMAC,2017-12-13,FALSE,7,0:01:08,0:01:11,TRUE,Diverge
0,FALSE,FALSE,10 ft,Man,WW,Walking,1,RIMAC,2017-12-14,FALSE,7,0:00:33,0:00:43,TRUE,Diverge
1,FALSE,FALSE,10 ft,Woman,WW,Walking,1,RIMAC,2017-12-14,FALSE,7,"","",TRUE,Break
1,FALSE,FALSE,10 ft,Man,WW,Walking,1,RIMAC,2017-12-14,FALSE,7,"","",TRUE,Break
0,FALSE,FALSE,10 ft,Man,WW,Walking,1,RIMAC,2019-01-15,TRUE,2,0:00:23,0:00:26,TRUE,Diverge
1,FALSE,FALSE,10 ft,Man,WW,Skateboard,1,RIMAC,2019-01-15,TRUE,2,"","",TRUE,Break
0,FALSE,FALSE,10 ft,Man,WW,Walking,2,RIMAC,2019-01-15,TRUE,2,0:01:15,0:01:18,TRUE,Within Bounds No Divergence
0,FALSE,FALSE,10 ft,Woman,WW,Walking,2,RIMAC,2019-01-15,TRUE,2,0:01:15,0:01:18,FALSE,Within Bounds No Divergence
0,FALSE,FALSE,10 ft,Man,WW,Walking,1,RIMAC,2019-01-15,TRUE,2,0:01:27,0:01:29,TRUE,Within Bounds No Divergence
0,TRUE,TRUE,10 ft,Man,WW,Walking,1,RIMAC,2019-01-15,FALSE,2,0:01:51,0:02:00,TRUE,Diverge
0,TRUE,TRUE,10 ft,Man,WW,Walking,1,PC,2018-05-08,FALSE,7,"","",TRUE,Within Bounds No Divergence
0,TRUE,TRUE,10 ft,Man,WW,Bike,1,PC,2018-05-08,FALSE,7,0:00:01,0:00:06,TRUE,Diverge
1,TRUE,TRUE,10 ft,Woman,WW,Walking,1,PC,2018-05-08,FALSE,7,"","",TRUE,Break
0,TRUE,TRUE,10 ft,Man,WW,Skateboard,1,PC,2018-05-08,FALSE,7,0:00:15,0:00:19,TRUE,Diverge
0,TRUE,TRUE,10 ft,Woman,WW,Walking,2,PC,2018-05-08,FALSE,7,0:00:51,0:00:58,TRUE,Diverge
0,TRUE,TRUE,10 ft,Woman,WW,Walking,2,PC,2018-05-08,FALSE,7,0:00:51,0:00:58,FALSE,Diverge
0,TRUE,TRUE,10 ft,Woman,WW,Walking,1,PC,2018-05-08,FALSE,7,0:00:56,0:01:02,TRUE,Diverge
0,TRUE,TRUE,10 ft,Woman,WW,Walking,1,PC,2018-05-08,FALSE,7,0:00:59,0:01:05,TRUE,Diverge
1,TRUE,TRUE,10 ft,Man,WW,Bike,1,PC,2018-05-08,FALSE,7,"","",TRUE,Break
1,TRUE,TRUE,10 ft,Man,WW,Walking,1,PC,2018-05-08,FALSE,7,"","",TRUE,Break
0,TRUE,TRUE,10 ft,Man,WW,Walking,1,PC,2017-08-30,FALSE,7,0:01:50,0:01:56,TRUE,Diverge
0,TRUE,TRUE,10 ft,Man,WW,Walking,1,PC,2017-08-30,FALSE,7,"","",TRUE,Within Bounds No Divergence
0,TRUE,TRUE,10 ft,Man,WW,Walking,1,PC,2017-08-30,FALSE,7,0:00:15,0:00:22,TRUE,Diverge
0,TRUE,TRUE,10 ft,Woman,WW,Walking,1,PC,2017-08-30,FALSE,7,"","",TRUE,Within Bounds No Divergence
0,TRUE,TRUE,10 ft,Man,WW,Walking,1,PC,2017-08-30,FALSE,7,0:00:28,0:00:35,TRUE,Diverge
1,TRUE,TRUE,10 ft,Woman,WW,Walking,2,PC,2017-08-30,FALSE,7,"","",TRUE,Break
1,TRUE,TRUE,10 ft,Man,WW,Walking,2,PC,2017-08-30,FALSE,7,"","",FALSE,Break
1,TRUE,TRUE,10 ft,Woman,WW,Walking,1,PC,2017-08-30,FALSE,7,"","",TRUE,Break
1,TRUE,TRUE,10 ft,Man,WW,Walking,1,PC,2017-08-30,FALSE,7,"","",TRUE,Break
0,TRUE,TRUE,10 ft,Man,WW,Walking,1,PC,2017-08-30,FALSE,7,0:01:05,0:01:12,TRUE,Diverge
0,TRUE,TRUE,10 ft,Woman,WW,Walking,3,PC,2017-08-30,FALSE,7,0:01:10,0:01:16,TRUE,Diverge
0,TRUE,TRUE,10 ft,Woman,WW,Walking,3,PC,2017-08-30,FALSE,7,0:01:10,0:01:16,FALSE,Diverge
0,TRUE,TRUE,10 ft,Woman,WW,Walking,3,PC,2017-08-30,FALSE,7,0:01:10,0:01:16,FALSE,Diverge
0,TRUE,TRUE,10 ft,Man,WW,Bike,1,Bookstore,2017-10-31,FALSE,7,0:00:18,0:00:20,TRUE,Diverge
0,TRUE,TRUE,10 ft,Woman,WW,Walking,1,Bookstore,2017-10-31,FALSE,7,0:00:46,0:00:59,TRUE,Diverge
0,TRUE,TRUE,10 ft,Woman,WW,Walking,1,Bookstore,2017-10-31,FALSE,7,"","",TRUE,Within Bounds No Divergence
0,TRUE,TRUE,10 ft,Woman,WW,Walking,1,RIMAC,2017-11-08,FALSE,7,0:00:00,0:00:16,TRUE,Diverge
1,TRUE,TRUE,10 ft,Man,WW,Walking,1,RIMAC,2017-11-08,FALSE,7,"","",TRUE,Break
1,TRUE,TRUE,10 ft,Woman,WW,Walking,1,RIMAC,2017-11-08,FALSE,7,"","",TRUE,Break
0,TRUE,TRUE,10 ft,Woman,WW,Walking,1,RIMAC,2017-11-08,FALSE,7,0:00:28,0:00:52,TRUE,Diverge
0,TRUE,TRUE,10 ft,Man,WW,Walking,1,RIMAC,2017-11-08,FALSE,7,"","",TRUE,Within Bounds No Divergence
0,TRUE,TRUE,10 ft,Woman,WW,Bike,1,Bookstore,2017-11-17,FALSE,7,0:01:00,0:01:02,TRUE,Diverge
1,TRUE,TRUE,10 ft,Woman,WW,Bike,1,Bookstore,2017-11-17,FALSE,7,"","",TRUE,Break
0,TRUE,TRUE,10 ft,Woman,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,0:01:39,0:01:42,TRUE,Diverge
0,TRUE,TRUE,10 ft,Woman,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,0:01:40,0:01:46,TRUE,Diverge
0,TRUE,TRUE,10 ft,Man,WW,Walking,1,Bookstore,2017-11-17,FALSE,7,0:01:41,0:01:52,TRUE,Diverge
1,TRUE,TRUE,10 ft,Man,WW,Skateboard,1,Bookstore,2017-11-17,FALSE,7,"","",TRUE,Break
